task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
103	81/69a67c	372	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kmcp|benchmark_10000-kmcp)	COMPLETED	0	2026-05-23 21:57:00.783	1m 15s	19s	109.3%	2.3 GB	10.1 GB	531.5 MB	179.8 KB
106	f8/a17866	368	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (ganon|benchmark_10000-ganon)	COMPLETED	0	2026-05-23 21:57:00.719	1m 20s	21s	108.1%	2.3 GB	10.1 GB	529 MB	160.9 KB
88	af/523166	359	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KAIJU_KAIJU2TABLE_COMBINED (benchmark_10000-kaiju)	COMPLETED	0	2026-05-23 21:57:00.571	1m 20s	1m 8s	63.9%	604.6 MB	608.5 MB	3.4 GB	891.7 KB
93	1f/cde41d	373	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (centrifuge|benchmark_10000-centrifuge)	COMPLETED	0	2026-05-23 21:57:00.799	1m 20s	21s	104.7%	2.3 GB	10.1 GB	528.3 MB	192.3 KB
108	f0/70aefe	374	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (krakenuniq|benchmark_10000-krakenuniq)	COMPLETED	0	2026-05-23 21:57:00.815	1m 20s	21s	110.9%	2.3 GB	10.1 GB	528.2 MB	134.8 KB
102	97/b25632	377	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kaiju|benchmark_10000-kaiju)	COMPLETED	0	2026-05-23 21:57:00.863	1m 20s	21s	104.4%	2.2 GB	10 GB	527.3 MB	67.9 KB
104	cb/9bf09a	369	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (bracken|benchmark_10000-bracken)	COMPLETED	0	2026-05-23 21:57:00.735	1m 20s	21s	116.3%	2.3 GB	10 GB	527 MB	93 KB
105	f7/f2f22c	370	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (metaphlan|benchmark_10000-metaphlan)	FAILED	1	2026-05-23 21:57:00.752	1m 20s	1m 15s	-	-	-	-	-
92	f8/d02470	364	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:METAPHLAN_MERGEMETAPHLANTABLES (1)	COMPLETED	0	2026-05-23 21:57:00.651	1m 45s	5s	152.9%	104 MB	1.9 GB	49.8 MB	67.3 KB
107	7b/e9395d	378	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (diamond|benchmark_10000-diamond)	COMPLETED	0	2026-05-23 21:57:00.877	2m 25s	1m 25s	105.4%	19.6 GB	28.9 GB	3.5 GB	81 KB
100	e9/ee8448	367	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (motus|benchmark_10000-motus)	COMPLETED	0	2026-05-23 21:57:00.703	6m 45s	23s	112.5%	2.6 GB	4.9 GB	532.3 MB	3.3 KB
109	e0/69a3d0	379	NFCORE_TAXPROFILER:TAXPROFILER:MULTIQC	COMPLETED	0	2026-05-23 21:58:45.710	5m 40s	49.1s	119.9%	962.4 MB	16.6 GB	175.6 MB	104.8 MB
