task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
37	e6/809951	27439482	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (24_A46)	CACHED	0	2026-05-23 03:13:19.548	7m	6m 23s	119.8%	15.5 MB	245.1 MB	10.5 GB	11.3 GB
38	fa/f14463	27439725	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (43_A47)	CACHED	0	2026-05-23 04:17:20.921	11m 59s	11m 10s	120.6%	18.4 MB	245.1 MB	18.3 GB	19.7 GB
40	f9/286662	27440563	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (52_A48)	CACHED	0	2026-05-23 05:28:21.247	13m 59s	13m 36s	122.1%	16.8 MB	245.1 MB	22.8 GB	24.5 GB
59	b9/ea8f18	27439658	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|40_A49)	CACHED	0	2026-05-23 04:01:19.879	2h 33m 1s	5m 59s	5653.1%	59.1 GB	66 GB	65.2 GB	128.4 MB
53	88/770b72	27439661	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|40_A49)	CACHED	0	2026-05-23 04:01:20.268	3h 32m 1s	33m 50s	3020.7%	21.9 GB	23.8 GB	33.8 GB	88.6 MB
47	30/02eac5	27439495	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|24_A46)	CACHED	0	2026-05-23 03:20:19.808	2h 38m	21m 33s	3002.0%	21.9 GB	23.9 GB	30.4 GB	58.2 MB
46	7a/1a1c17	27439493	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|24_A46)	CACHED	0	2026-05-23 03:20:19.566	2h 10m 1s	2m 45s	104.6%	3.4 GB	5.4 GB	13.1 GB	9.7 KB
63	1b/75d002	27439835	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|43_A47)	CACHED	0	2026-05-23 04:29:21.728	3h 15m	4m 44s	102.3%	5 GB	7 GB	21.5 GB	15 KB
43	77/f91728	27439707	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|35_A50)	CACHED	0	2026-05-23 04:10:21.224	3h 16m	3m 49s	103.7%	5 GB	7 GB	17.5 GB	12.8 KB
44	3a/95a466	27439704	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|35_A50)	CACHED	0	2026-05-23 04:10:20.860	3h 8m	6m 33s	5667.6%	59.2 GB	66.1 GB	66.3 GB	123.6 MB
74	76/c02e09	27440581	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|52_A48)	CACHED	0	2026-05-23 05:42:21.521	3h 1s	51m 4s	3004.1%	21.9 GB	23.9 GB	43.7 GB	129.2 MB
76	71/52bab7	27440582	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|52_A48)	CACHED	0	2026-05-23 05:42:21.628	2h 19m	10m 4s	5760.1%	59.5 GB	66.1 GB	75.1 GB	189.8 MB
71	79/aa0385	27440009	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|43_A47)	CACHED	0	2026-05-23 04:36:20.017	4h 31m 2s	4h 30m 12s	99.7%	36.8 MB	53.8 MB	19.7 GB	6.7 GB
65	a3/c41829	27439832	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|43_A47)	CACHED	0	2026-05-23 04:29:20.964	3h 10m 1s	8m 5s	5733.3%	59.3 GB	66.1 GB	70.3 GB	155 MB
