id,taxid,fasta_dna,fasta_aa
GCF_900105035.1,279359,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900105035.1/GCF_900105035.1_IMG-taxon_2634166337_annotated_assembly_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900105035.1/GCF_900105035.1_IMG-taxon_2634166337_annotated_assembly_protein.faa
GCF_030408915.1,1783348,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030408915.1/GCF_030408915.1_ASM3040891v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030408915.1/GCF_030408915.1_ASM3040891v1_protein.faa
GCF_001706885.1,3426852,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001706885.1/GCF_001706885.1_ViralProj339070_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001706885.1/GCF_001706885.1_ViralProj339070_protein.faa
GCF_900637105.1,34061,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900637105.1/GCF_900637105.1_48290_D02_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900637105.1/GCF_900637105.1_48290_D02_protein.faa
GCF_000912955.1,1987153,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000912955.1/GCF_000912955.1_ViralProj227112_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000912955.1/GCF_000912955.1_ViralProj227112_protein.faa
GCF_000893595.1,3428208,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000893595.1/GCF_000893595.1_ViralMultiSegProj66565_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000893595.1/GCF_000893595.1_ViralMultiSegProj66565_protein.faa
GCF_046717515.1,3391429,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_046717515.1/GCF_046717515.1_LaCa7_v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_046717515.1/GCF_046717515.1_LaCa7_v1_protein.faa
GCF_047456285.1,52692,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047456285.1/GCF_047456285.1_57435_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047456285.1/GCF_047456285.1_57435_protein.faa
GCF_002817755.1,1112769,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002817755.1/GCF_002817755.1_ASM281775v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002817755.1/GCF_002817755.1_ASM281775v1_protein.faa
GCF_001504935.1,1701849,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001504935.1/GCF_001504935.1_ViralProj307892_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001504935.1/GCF_001504935.1_ViralProj307892_protein.faa
GCF_965221965.1,2608089,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_965221965.1/GCF_965221965.1_pyGerJepo1.Ekhidna_sp_1.1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_965221965.1/GCF_965221965.1_pyGerJepo1.Ekhidna_sp_1.1_protein.faa
GCF_014883275.1,3052531,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014883275.1/GCF_014883275.1_ASM1488327v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014883275.1/GCF_014883275.1_ASM1488327v1_protein.faa
GCF_001648175.1,376489,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001648175.1/GCF_001648175.1_ASM164817v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001648175.1/GCF_001648175.1_ASM164817v1_protein.faa
GCF_044905095.1,3238686,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044905095.1/GCF_044905095.1_ASM4490509v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044905095.1/GCF_044905095.1_ASM4490509v1_protein.faa
GCF_054958945.1,52761,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_054958945.1/GCF_054958945.1_ASM5495894v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_054958945.1/GCF_054958945.1_ASM5495894v1_protein.faa
GCF_002827765.1,199362,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002827765.1/GCF_002827765.1_ASM282776v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002827765.1/GCF_002827765.1_ASM282776v1_protein.faa
GCF_013426895.1,3014751,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013426895.1/GCF_013426895.1_ASM1342689v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013426895.1/GCF_013426895.1_ASM1342689v1_protein.faa
GCF_037969775.1,2921707,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_037969775.1/GCF_037969775.1_PS01752_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_037969775.1/GCF_037969775.1_PS01752_protein.faa
GCF_001964515.1,2845706,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001964515.1/GCF_001964515.1_ViralProj362061_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001964515.1/GCF_001964515.1_ViralProj362061_protein.faa
GCF_003673805.1,2501935,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003673805.1/GCF_003673805.1_ASM367380v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003673805.1/GCF_003673805.1_ASM367380v1_protein.faa
GCF_017948405.1,1266052,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_017948405.1/GCF_017948405.1_ASM1794840v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_017948405.1/GCF_017948405.1_ASM1794840v1_protein.faa
GCF_047302285.1,3132300,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047302285.1/GCF_047302285.1_ASM4730228v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047302285.1/GCF_047302285.1_ASM4730228v1_protein.faa
GCF_052828485.1,761,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_052828485.1/GCF_052828485.1_ASM5282848v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_052828485.1/GCF_052828485.1_ASM5282848v1_protein.faa
GCF_024582735.1,2968475,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024582735.1/GCF_024582735.1_ASM2458273v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024582735.1/GCF_024582735.1_ASM2458273v1_protein.faa
GCF_050534965.1,2774922,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050534965.1/GCF_050534965.1_Ente_faec_DIV2387_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050534965.1/GCF_050534965.1_Ente_faec_DIV2387_protein.faa
GCF_023612055.1,2871688,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023612055.1/GCF_023612055.1_ASM2361205v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023612055.1/GCF_023612055.1_ASM2361205v1_protein.faa
GCF_048320125.1,472183,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_048320125.1/GCF_048320125.1_ASM4832012v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_048320125.1/GCF_048320125.1_ASM4832012v1_protein.faa
GCF_001682195.2,1191459,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001682195.2/GCF_001682195.2_ASM168219v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001682195.2/GCF_001682195.2_ASM168219v2_protein.faa
GCF_963691865.1,2570351,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_963691865.1/GCF_963691865.1_uoEpiScrs1.Marinobacter_alexandrii_1.1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_963691865.1/GCF_963691865.1_uoEpiScrs1.Marinobacter_alexandrii_1.1_protein.faa
GCF_013086275.1,2734488,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013086275.1/GCF_013086275.1_ASM1308627v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013086275.1/GCF_013086275.1_ASM1308627v1_protein.faa
GCF_013087255.1,3429111,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013087255.1/GCF_013087255.1_ASM1308725v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013087255.1/GCF_013087255.1_ASM1308725v1_protein.faa
GCF_018128085.1,1177574,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018128085.1/GCF_018128085.1_ASM1812808v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018128085.1/GCF_018128085.1_ASM1812808v1_protein.faa
GCF_000898695.1,1236047,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000898695.1/GCF_000898695.1_ViralProj176434_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000898695.1/GCF_000898695.1_ViralProj176434_protein.faa
GCF_014596855.2,2769346,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014596855.2/GCF_014596855.2_ASM1459685v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014596855.2/GCF_014596855.2_ASM1459685v2_protein.faa
GCF_000853445.1,3428118,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000853445.1/GCF_000853445.1_ViralMultiSegProj14901_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000853445.1/GCF_000853445.1_ViralMultiSegProj14901_protein.faa
GCF_000930495.1,3052014,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000930495.1/GCF_000930495.1_ViralProj268592_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000930495.1/GCF_000930495.1_ViralProj268592_protein.faa
GCF_018580835.1,1979848,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018580835.1/GCF_018580835.1_ASM1858083v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018580835.1/GCF_018580835.1_ASM1858083v1_protein.faa
GCF_030246965.1,59561,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030246965.1/GCF_030246965.1_ASM3024696v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030246965.1/GCF_030246965.1_ASM3024696v1_protein.faa
GCF_000865285.1,3427366,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000865285.1/GCF_000865285.1_ViralProj16226_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000865285.1/GCF_000865285.1_ViralProj16226_protein.faa
GCF_021654775.1,116718,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_021654775.1/GCF_021654775.1_ASM2165477v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_021654775.1/GCF_021654775.1_ASM2165477v1_protein.faa
GCF_036865155.1,200450,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_036865155.1/GCF_036865155.1_ASM3686515v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_036865155.1/GCF_036865155.1_ASM3686515v1_protein.faa
GCF_002989875.1,3427291,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002989875.1/GCF_002989875.1_ASM298987v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002989875.1/GCF_002989875.1_ASM298987v1_protein.faa
GCF_048164435.1,105843,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_048164435.1/GCF_048164435.1_R6M8_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_048164435.1/GCF_048164435.1_R6M8_protein.faa
GCF_964507685.1,2006131,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964507685.1/GCF_964507685.1_ASM96450768v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964507685.1/GCF_964507685.1_ASM96450768v1_protein.faa
GCF_001959475.1,1923390,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959475.1/GCF_001959475.1_ViralProj361858_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959475.1/GCF_001959475.1_ViralProj361858_protein.faa
GCF_002214625.1,142058,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002214625.1/GCF_002214625.1_ASM221462v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002214625.1/GCF_002214625.1_ASM221462v2_protein.faa
GCF_023517775.1,2872648,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023517775.1/GCF_023517775.1_ASM2351777v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023517775.1/GCF_023517775.1_ASM2351777v1_protein.faa
GCF_001028985.1,3429955,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001028985.1/GCF_001028985.1_ViralProj286937_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001028985.1/GCF_001028985.1_ViralProj286937_protein.faa
GCF_045277615.1,2116,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045277615.1/GCF_045277615.1_ASM4527761v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045277615.1/GCF_045277615.1_ASM4527761v1_protein.faa
GCF_000901055.1,1147151,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000901055.1/GCF_000901055.1_ViralProj183147_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000901055.1/GCF_000901055.1_ViralProj183147_protein.faa
GCF_001884675.1,3430753,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001884675.1/GCF_001884675.1_ViralProj353696_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001884675.1/GCF_001884675.1_ViralProj353696_protein.faa
GCF_003044255.1,24,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003044255.1/GCF_003044255.1_ASM304425v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003044255.1/GCF_003044255.1_ASM304425v1_protein.faa
GCF_003846845.1,2955988,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003846845.1/GCF_003846845.1_ASM384684v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003846845.1/GCF_003846845.1_ASM384684v1_protein.faa
GCF_002618945.1,1945587,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002618945.1/GCF_002618945.1_ASM261894v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002618945.1/GCF_002618945.1_ASM261894v1_protein.faa
GCF_000954375.1,3432580,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000954375.1/GCF_000954375.1_ViralProj276879_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000954375.1/GCF_000954375.1_ViralProj276879_protein.faa
GCF_000021805.1,2546366,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000021805.1/GCF_000021805.1_ASM2180v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000021805.1/GCF_000021805.1_ASM2180v1_protein.faa
GCF_000866005.1,46771,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000866005.1/GCF_000866005.1_ViralProj16189_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000866005.1/GCF_000866005.1_ViralProj16189_protein.faa
GCF_039719005.1,3073143,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_039719005.1/GCF_039719005.1_ASM3971900v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_039719005.1/GCF_039719005.1_ASM3971900v1_protein.faa
GCF_001926115.1,1922377,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001926115.1/GCF_001926115.1_ViralProj359277_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001926115.1/GCF_001926115.1_ViralProj359277_protein.faa
GCF_979258305.1,3681935,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_979258305.1/GCF_979258305.1_AC546_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_979258305.1/GCF_979258305.1_AC546_protein.faa
GCF_001041235.1,1982292,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001041235.1/GCF_001041235.1_ViralProj288009_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001041235.1/GCF_001041235.1_ViralProj288009_protein.faa
GCF_900478135.1,158841,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900478135.1/GCF_900478135.1_28193_H01_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_900478135.1/GCF_900478135.1_28193_H01_protein.faa
GCF_001965055.1,1923288,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001965055.1/GCF_001965055.1_ViralProj362170_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001965055.1/GCF_001965055.1_ViralProj362170_protein.faa
GCF_018573155.1,2845531,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018573155.1/GCF_018573155.1_ASM1857315v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018573155.1/GCF_018573155.1_ASM1857315v1_protein.faa
GCF_030545015.1,3119977,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030545015.1/GCF_030545015.1_ASM3054501v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030545015.1/GCF_030545015.1_ASM3054501v1_protein.faa
GCF_049275935.1,3403077,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049275935.1/GCF_049275935.1_ASM4927593v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049275935.1/GCF_049275935.1_ASM4927593v1_protein.faa
GCF_024181165.1,120682,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024181165.1/GCF_024181165.1_ASM2418116v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024181165.1/GCF_024181165.1_ASM2418116v1_protein.faa
GCF_012849095.1,2728023,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_012849095.1/GCF_012849095.1_ASM1284909v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_012849095.1/GCF_012849095.1_ASM1284909v1_protein.faa
