taxonomy_id	name	rank	lineage	InfA-30_k2_pluspf.kraken2.kraken2.report	InfB-22_k2_pluspf.kraken2.kraken2.report	PI2-20_k2_pluspf.kraken2.kraken2.report	InfA-33_k2_pluspf.kraken2.kraken2.report	RSA-24_k2_pluspf.kraken2.kraken2.report	RSV-25_k2_pluspf.kraken2.kraken2.report
2891324	Pseudothauera	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudothauera	0	0	0	0	0	0
2184083	Pseudothauera hydrothermalis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudothauera;Pseudothauera hydrothermalis	0	0	0	0	0	1
1911577	Oryzomicrobium	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Oryzomicrobium	0	0	0	0	0	0
1735038	Oryzomicrobium terrae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Oryzomicrobium;Oryzomicrobium terrae	0	0	0	0	0	12
551760	Aromatoleum aromaticum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum;Aromatoleum aromaticum	0	0	0	0	0	1
2008795	Azonexaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae	0	0	0	0	0	0
146936	Azonexus	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus	0	0	0	0	0	0
2649329	unclassified Azonexus	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus;unclassified Azonexus	0	0	0	0	0	0
3133695	Azonexus sp. IMCC34839	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus;unclassified Azonexus;Azonexus sp. IMCC34839	0	0	0	0	0	4
73029	Dechloromonas	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas	0	0	0	0	0	0
2633351	unclassified Dechloromonas	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;unclassified Dechloromonas	0	0	0	0	0	0
2654218	Dechloromonas sp. TW-R-39-2	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;unclassified Dechloromonas;Dechloromonas sp. TW-R-39-2	0	0	0	0	0	1
3322121	Dechloromonas sp. ARDL1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;unclassified Dechloromonas;Dechloromonas sp. ARDL1	0	0	0	0	0	1
96	Gallionella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Gallionella	0	0	0	0	0	0
370405	Gallionella capsiferriformans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Gallionella;Gallionella capsiferriformans	0	0	0	0	0	0
395494	Gallionella capsiferriformans ES-2	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Gallionella;Gallionella capsiferriformans;Gallionella capsiferriformans ES-2	0	0	0	0	0	19
1443590	Ferriphaselus	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Ferriphaselus	0	0	0	0	0	0
1188319	Ferriphaselus amnicola	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Ferriphaselus;Ferriphaselus amnicola	0	0	0	0	0	2
453161	Candidatus Nitrotoga	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga	0	0	0	0	0	0
2647919	unclassified Candidatus Nitrotoga	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;unclassified Candidatus Nitrotoga	0	0	0	0	0	0
2559597	Candidatus Nitrotoga sp. AM1P	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;unclassified Candidatus Nitrotoga;Candidatus Nitrotoga sp. AM1P	0	0	0	0	0	1
2609265	unclassified Nitrosomonas	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;unclassified Nitrosomonas	0	0	0	0	0	0
3070658	Nitrosomonas sp. sh817	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;unclassified Nitrosomonas;Nitrosomonas sp. sh817	0	0	0	0	0	4
1938335	Sulfuritortus	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Sulfuritortus	0	0	0	0	0	0
1914471	Sulfuritortus calidifontis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Sulfuritortus;Sulfuritortus calidifontis	0	0	0	0	0	10
1581557	Candidatus Methylopumilus planktonicus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Candidatus Methylopumilus;Candidatus Methylopumilus planktonicus	0	0	0	0	0	2
3345111	Sulfuriferula sp. GW1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuriferula;unclassified Sulfuriferula;Sulfuriferula sp. GW1	0	0	0	0	0	1
935200	Sulfuricella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella	0	0	0	0	0	0
649841	Sulfuricella denitrificans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella denitrificans	0	0	0	0	0	0
1163617	Sulfuricella denitrificans skB26	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella denitrificans;Sulfuricella denitrificans skB26	0	0	0	0	0	1
2008793	Sterolibacteriaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae	0	0	0	0	0	0
1054211	Sulfuritalea	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfuritalea	0	0	0	0	0	0
748811	Sulfuritalea hydrogenivorans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfuritalea;Sulfuritalea hydrogenivorans	0	0	0	0	0	0
1223802	Sulfuritalea hydrogenivorans sk43H	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfuritalea;Sulfuritalea hydrogenivorans;Sulfuritalea hydrogenivorans sk43H	0	0	0	0	0	3
1442155	Ferrovales	order	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Ferrovales	0	0	0	0	0	0
1442156	Ferrovaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Ferrovales;Ferrovaceae	0	0	0	0	0	0
416212	Ferrovum	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovum	0	0	0	0	0	0
416213	Ferrovum myxofaciens	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovum;Ferrovum myxofaciens	0	0	0	0	0	24
3072793	Acuticoccus sp. MNP-M23	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Amorphaceae;Acuticoccus;unclassified Acuticoccus;Acuticoccus sp. MNP-M23	0	0	0	0	0	2
169055	Nordella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Nordella	0	0	0	0	0	0
2623691	unclassified Nordella	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Nordella;unclassified Nordella	0	0	0	0	0	0
2712222	Nordella sp. HKS 07	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Nordella;unclassified Nordella;Nordella sp. HKS 07	0	0	0	0	0	1
1842536	Agrobacterium sp. RAC06	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;unclassified Agrobacterium;Agrobacterium sp. RAC06	0	0	0	0	0	1
3389872	Rhizobium sp. ZK1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. ZK1	0	0	0	0	0	3
2979862	Rhizobium sp. TRM95796	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. TRM95796	0	0	0	0	0	1
56730	Rhizobium gallicum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium gallicum	0	0	0	0	0	1
3067903	Pararhizobium sp. IMCC21322	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Pararhizobium;unclassified Pararhizobium;Pararhizobium sp. IMCC21322	0	0	0	0	0	1
1174529	Candidatus Liberibacter asiaticus str. gxpsy	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter asiaticus;Candidatus Liberibacter asiaticus str. gxpsy	0	0	0	0	0	46
556287	Candidatus Liberibacter solanacearum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter solanacearum	0	0	0	0	0	0
658172	Candidatus Liberibacter solanacearum CLso-ZC1	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter solanacearum;Candidatus Liberibacter solanacearum CLso-ZC1	0	0	0	0	0	8
309868	Candidatus Liberibacter americanus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter americanus	0	0	0	0	0	0
1261131	Candidatus Liberibacter americanus str. Sao Paulo	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter americanus;Candidatus Liberibacter americanus str. Sao Paulo	0	0	0	0	0	1
288436	Hoeflea alexandrii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Hoeflea;Hoeflea alexandrii	0	0	0	0	0	1
1649463	Lentilitoribacter	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Lentilitoribacter	0	0	0	0	0	0
2647570	unclassified Lentilitoribacter	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Lentilitoribacter;unclassified Lentilitoribacter	0	0	0	0	0	0
2305987	Lentilitoribacter sp. Alg239-R112	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Lentilitoribacter;unclassified Lentilitoribacter;Lentilitoribacter sp. Alg239-R112	0	0	0	0	0	1
2589888	Mesorhizobium sp. B4-1-4	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. B4-1-4	0	0	0	0	0	8
39645	Mesorhizobium ciceri	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium ciceri	0	0	0	0	0	0
278148	Mesorhizobium ciceri biovar biserrulae	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium ciceri;Mesorhizobium ciceri biovar biserrulae	0	0	0	0	0	0
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium ciceri;Mesorhizobium ciceri biovar biserrulae;Mesorhizobium ciceri biovar biserrulae WSM1271	0	0	0	0	0	1
1756988	Nitratireductor sp. OM-1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;unclassified Nitratireductor;Nitratireductor sp. OM-1	0	0	0	0	0	1
2821140	Brucella sp. 458	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;unclassified Brucella;Brucella sp. 458	0	0	0	0	0	7
3045175	Brucella sp. NM4	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;unclassified Brucella;Brucella sp. NM4	0	0	0	0	0	1
2834768	Pseudochrobactrum algeriensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Pseudochrobactrum;Pseudochrobactrum algeriensis	0	0	0	0	0	1
3239807	Bartonella sp. DGB1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;unclassified Bartonella;Bartonella sp. DGB1	0	0	0	0	0	1
3239289	Bartonella sp. B10	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;unclassified Bartonella;Bartonella sp. B10	0	0	0	0	0	1
1318743	Bartonella ancashensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella ancashensis	0	0	0	0	0	4
256616	Parvibaculum	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum	0	0	0	0	0	0
256618	Parvibaculum lavamentivorans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans	0	0	0	0	0	0
402881	Parvibaculum lavamentivorans DS-1	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans;Parvibaculum lavamentivorans DS-1	0	0	0	0	0	2
3273802	Microvirga sp. RSM25	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;unclassified Microvirga;Microvirga sp. RSM25	0	0	0	0	0	3
2202827	Methylobacterium terrae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium terrae	0	0	0	0	0	3
2051553	Methylobacterium currus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium currus	0	0	0	0	0	1
1325114	Bradyrhizobium sp. CCBAU 53351	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. CCBAU 53351	0	0	0	0	0	1
2782641	Bradyrhizobium sp. 170	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. 170	0	0	0	0	0	1
2782654	Bradyrhizobium sp. 186	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. 186	0	0	0	0	0	1
3395916	Bradyrhizobium sp. BLXBL-03	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. BLXBL-03	0	0	0	0	0	1
3139729	Bradyrhizobium sp. 26S5	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. 26S5	0	0	0	0	0	1
3434999	Bradyrhizobium sp. PMVTL-01	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. PMVTL-01	0	0	0	0	0	1
3450174	Bradyrhizobium sp. RDM12	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;unclassified Bradyrhizobium;Bradyrhizobium sp. RDM12	0	0	0	0	0	1
3056648	Bradyrhizobium roseum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium roseum	0	0	0	0	0	2
1179767	Bradyrhizobium ganzhouense	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium ganzhouense	0	0	0	0	0	2
3240787	Tardiphaga sp. 172_B4_N1_3	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga;unclassified Tardiphaga;Tardiphaga sp. 172_B4_N1_3	0	0	0	0	0	3
1882747	Afipia sp. GAS231	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;unclassified Afipia;Afipia sp. GAS231	0	0	0	0	0	5
1649510	Variibacter	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter	0	0	0	0	0	0
1333996	Variibacter gotjawalensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter;Variibacter gotjawalensis	0	0	0	0	0	1
1068	Rhodomicrobium	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium	0	0	0	0	0	1
3026161	Devosia sp. J2-20	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;unclassified Devosia;Devosia sp. J2-20	0	0	0	0	0	1
3026423	Devosia rhodophyticola	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia rhodophyticola	0	0	0	0	0	1
531813	Pelagibacterium halotolerans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Pelagibacterium;Pelagibacterium halotolerans	0	0	0	0	0	1
182269	Aurantimonas	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aurantimonas	0	0	0	0	0	0
2638230	unclassified Aurantimonas	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aurantimonas;unclassified Aurantimonas	0	0	0	0	0	0
2906072	Aurantimonas sp. HBX-1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aurantimonas;unclassified Aurantimonas;Aurantimonas sp. HBX-1	0	0	0	0	0	4
2629616	unclassified Martelella	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;unclassified Martelella	0	0	0	0	0	0
686597	Martelella sp. AD-3	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;unclassified Martelella;Martelella sp. AD-3	0	0	0	0	0	1
2615206	unclassified Aureimonas	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;unclassified Aureimonas	0	0	0	0	0	0
2826993	Aureimonas sp. SA4125	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;unclassified Aureimonas;Aureimonas sp. SA4125	0	0	0	0	0	2
370622	Aureimonas altamirensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;Aureimonas altamirensis	0	0	0	0	0	1
2172021	Ancalomicrobiaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ancalomicrobiaceae	0	0	0	0	0	0
3382645	Methyloraptor	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ancalomicrobiaceae;Methyloraptor	0	0	0	0	0	0
3162530	Methyloraptor flagellatus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ancalomicrobiaceae;Methyloraptor;Methyloraptor flagellatus	0	0	0	0	0	8
187304	Roseibium aggregatum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;Roseibium aggregatum	0	0	0	0	0	1
1871050	Bosea sp. (in: a-proteobacteria)	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Alloboseaceae;Allobosea;unclassified Allobosea;Bosea sp. (in: a-proteobacteria)	0	0	0	0	0	1
3068632	Allobosea beijingensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Alloboseaceae;Allobosea;Allobosea beijingensis	0	0	0	0	0	1
3149309	Methylopilaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylopilaceae	0	0	0	0	0	0
2041902	Chenggangzhangella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylopilaceae;Chenggangzhangella	0	0	0	0	0	0
1437009	Chenggangzhangella methanolivorans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylopilaceae;Chenggangzhangella;Chenggangzhangella methanolivorans	0	0	0	0	0	2
3142785	Terrirubraceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Terrirubraceae	0	0	0	0	0	0
3142786	Terrirubrum	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Terrirubraceae;Terrirubrum	0	0	0	0	0	0
2895980	Terrirubrum flagellatum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Terrirubraceae;Terrirubrum;Terrirubrum flagellatum	0	0	0	0	0	1
3078805	Parvularcula sp. LCG005	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;unclassified Parvularcula;Parvularcula sp. LCG005	0	0	0	0	0	7
208216	Parvularcula bermudensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula bermudensis	0	0	0	0	0	0
314260	Parvularcula bermudensis HTCC2503	strain	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula bermudensis;Parvularcula bermudensis HTCC2503	0	0	0	0	0	3
1795639	Aquisalinus	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Aquisalinus	0	0	0	0	0	0
1526572	Aquisalinus flavus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Aquisalinus;Aquisalinus flavus	0	0	0	0	0	1
1521255	Candidatus Paracaedibacter	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter	0	0	0	0	0	0
