task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
45	7e/b485ad	27362363	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (43_A47)	COMPLETED	0	2026-05-20 20:44:44.928	17m 59s	17m 41s	98.6%	18.2 MB	226.4 MB	18.5 GB	18.3 GB
46	2e/612db4	27362915	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (43_A47)	COMPLETED	0	2026-05-20 21:02:44.923	11m 59s	11m 17s	117.6%	18.3 MB	245.1 MB	18.3 GB	19.7 GB
14	a7/844c32	27355632	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (35_A50)	COMPLETED	0	2026-05-20 17:13:42.437	4h 24m 1s	1h 22m 3s	99.8%	44 MB	60.7 MB	15.6 GB	15.4 GB
56	1c/e3faa5	27363764	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (35_A50)	COMPLETED	0	2026-05-20 21:37:45.661	20m 59s	15m 17s	526.3%	18.8 GB	20.8 GB	70.9 GB	63 GB
55	2a/9d1d35	27363763	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (35_A50)	COMPLETED	0	2026-05-20 21:37:45.561	20m 59s	20m 14s	99.6%	4.9 GB	40.2 GB	15.5 GB	2.2 MB
30	98/b42f5f	27359168	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|24_A46)	COMPLETED	0	2026-05-20 19:06:43.844	2h 57m	2h 36m 11s	99.5%	36.8 MB	53.8 MB	11.3 GB	3.9 GB
58	cf/eb0f7f	27364319	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (35_A50)	COMPLETED	0	2026-05-20 21:58:45.378	6m 59s	6m 26s	136.3%	1.7 GB	1.8 GB	14.7 GB	86.7 MB
57	a9/4eb9ce	27364320	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (35_A50)	COMPLETED	0	2026-05-20 21:58:45.517	19m 59s	18m 52s	74.9%	17 MB	224.8 MB	14.7 GB	14.6 GB
60	4f/78d25c	27364837	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (35_A50)	COMPLETED	0	2026-05-20 22:18:47.076	14m 58s	13m 24s	80.5%	17.2 MB	244.9 MB	14.6 GB	15.7 GB
21	03/50f4e7	27358801	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (52_A48)	COMPLETED	0	2026-05-20 18:53:43.082	3h 49m 2s	2h 9m 46s	98.9%	61.7 MB	108.7 MB	24.3 GB	24.2 GB
59	ab/4cea0f	27364428	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|24_A46)	COMPLETED	0	2026-05-20 22:03:45.415	55m	54m 29s	602.5%	9.8 GB	10.2 GB	33.9 GB	26.8 GB
69	09/71f085	27365517	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (52_A48)	COMPLETED	0	2026-05-20 22:42:47.916	34m 58s	30m 59s	99.8%	5.8 GB	40.2 GB	24.2 GB	2.2 MB
70	90/98fc90	27365936	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (52_A48)	COMPLETED	0	2026-05-20 22:58:45.813	48m 1s	46m 8s	262.9%	18.8 GB	20.8 GB	103.5 GB	95.1 GB
42	78/a9d447	27361731	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|40_A49)	COMPLETED	0	2026-05-20 20:23:43.635	3h 24m 3s	3h 23m 22s	98.2%	35.2 MB	54 MB	14.7 GB	5 GB
72	6e/0e517f	27367345	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (52_A48)	COMPLETED	0	2026-05-20 23:46:47.754	11m 59s	9m 57s	136.7%	3.3 GB	3.4 GB	23 GB	151 MB
24	77/228679	27359162	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|24_A46)	COMPLETED	0	2026-05-20 19:06:43.173	4h 52m 4s	3m 17s	1826.2%	10.7 GB	19.3 GB	17.8 GB	75.6 MB
25	50/a67c73	27359164	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|24_A46)	COMPLETED	0	2026-05-20 19:06:43.396	4h 56m 4s	3m 43s	75.2%	1.8 GB	3.7 GB	11.5 GB	2.2 KB
74	a6/a4da32	27367744	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|24_A46)	COMPLETED	0	2026-05-21 00:02:48.830	2m 58s	7s	81.5%	83.9 MB	1.7 GB	36.6 MB	1.8 KB
23	6e/2c173d	27359163	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-20 19:06:43.287	5h 9m 4s	19m 54s	3005.4%	2.3 GB	4.4 GB	13.4 GB	57.1 MB
76	bc/336aab	27368021	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-21 00:15:50.684	56.6s	6s	56.7%	602 MB	607.4 MB	519.9 MB	250.7 KB
75	fd/9563ee	27368024	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-21 00:15:50.799	56.5s	6s	62.7%	599.3 MB	607.4 MB	519.9 MB	101.1 KB
71	e6/a1c3a4	27367347	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (52_A48)	COMPLETED	0	2026-05-20 23:46:47.918	34m	30m 56s	69.8%	18.8 MB	225.7 MB	23 GB	22.8 GB
77	80/3b8ac2	27368199	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (52_A48)	COMPLETED	0	2026-05-21 00:20:50.354	28m 58s	27m 10s	61.1%	18.5 MB	245.1 MB	22.8 GB	24.5 GB
73	70/07c906	27367353	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|40_A49)	COMPLETED	0	2026-05-20 23:47:48.694	1h 13m	1h 10m 33s	603.2%	10 GB	10.2 GB	42.9 GB	34.7 GB
52	41/edd9cd	27363213	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|43_A47)	COMPLETED	0	2026-05-20 21:14:45.827	4h 39m 4s	4h 37m 15s	97.4%	36.1 MB	53.8 MB	19.7 GB	6.7 GB
68	d4/8563dd	27365206	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|35_A50)	COMPLETED	0	2026-05-20 22:33:46.673	4h 2m 4s	3h 52m 40s	98.6%	37.3 MB	54.2 MB	15.7 GB	5.4 GB
29	b3/24d1f6	27359165	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|24_A46)	COMPLETED	0	2026-05-20 19:06:43.506	7h 32m 7s	41m 39s	1294.2%	11.7 GB	22.2 GB	54.4 GB	7.8 GB
27	e2/7bd40f	27359166	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|24_A46)	COMPLETED	0	2026-05-20 19:06:43.618	7h 41m 7s	9m 8s	2929.6%	2.4 GB	4.2 GB	26 GB	149.2 MB
28	12/fbfa62	27359167	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|24_A46)	COMPLETED	0	2026-05-20 19:06:43.721	7h 44m 7s	5m 24s	407.5%	23.7 GB	24.7 GB	40.7 GB	759.7 MB
26	0f/d117e2	27359169	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|24_A46)	COMPLETED	0	2026-05-20 19:06:43.968	8h 56m 8s	1h 4m 44s	2119.7%	18.1 GB	21.1 GB	105.7 GB	75 GB
89	54/588ae6	27373769	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|24_A46)	COMPLETED	0	2026-05-21 04:02:52.717	2m	17s	90.2%	10.1 MB	19.8 MB	232.1 MB	493.3 KB
36	68/9c7e80	27361733	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|40_A49)	COMPLETED	0	2026-05-20 20:23:43.907	7h 43m 9s	3m 29s	99.9%	3.4 GB	5.3 GB	14.8 GB	2.2 KB
90	25/7e063d	27373828	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-21 04:04:52.713	2m	2s	22.3%	7.9 MB	16.3 MB	1.9 MB	548.2 KB
91	e6/ad63ea	27373849	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-21 04:06:52.657	59.9s	1s	46.1%	2.2 MB	5.4 MB	1.7 MB	265 KB
92	ed/3b8e19	27373850	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|40_A49)	COMPLETED	0	2026-05-21 04:06:52.780	59.8s	7s	83.6%	82.1 MB	1.7 GB	36.6 MB	1.8 KB
88	06/3d4ac1	27371625	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|35_A50)	COMPLETED	0	2026-05-21 02:50:50.867	1h 18m 2s	1h 16m 49s	601.6%	10.3 GB	10.8 GB	45.9 GB	37.3 GB
38	10/f76e43	27361734	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|40_A49)	COMPLETED	0	2026-05-20 20:23:44.136	7h 47m 8s	4m 7s	1822.2%	10.5 GB	19.2 GB	21.2 GB	112.1 MB
87	99/1663d0	27371398	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|43_A47)	COMPLETED	0	2026-05-21 02:38:50.565	1h 36m 2s	1h 33m 2s	603.8%	11.4 GB	11.6 GB	56.4 GB	46.5 GB
43	f7/38c10d	27361732	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|40_A49)	COMPLETED	0	2026-05-20 20:23:43.774	7h 53m 9s	45m 39s	1141.3%	12.5 GB	22.5 GB	63.9 GB	9.6 GB
41	73/c93e4d	27361735	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|40_A49)	COMPLETED	0	2026-05-20 20:23:44.262	7h 54m 8s	6m 55s	409.3%	25.2 GB	25.9 GB	47.7 GB	985.3 MB
93	d6/d653c8	27374149	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (40_A49)	COMPLETED	0	2026-05-21 04:17:53.749	58.9s	0ms	46.8%	2.2 MB	5.4 MB	1.9 MB	588.2 KB
37	df/92d73a	27361737	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-20 20:23:44.494	8h 27m 9s	32m 25s	3012.6%	2.3 GB	4.3 GB	16.7 GB	86.9 MB
94	de/cc972a	27375114	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-21 04:50:54.279	58.8s	5s	79.7%	600.8 MB	607.4 MB	549.7 MB	101.4 KB
95	20/581b72	27375115	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-21 04:50:54.406	58.7s	5s	72.1%	601 MB	607.4 MB	549.7 MB	254.6 KB
53	bb/cbb170	27363208	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|43_A47)	COMPLETED	0	2026-05-20 21:14:45.237	7h 42m 8s	5m 31s	1872.1%	10.8 GB	19.4 GB	26.3 GB	136 MB
47	ec/760771	27363209	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-20 21:14:45.377	8h 23m 8s	40m 40s	3017.4%	2.3 GB	4.6 GB	21.8 GB	103.7 MB
96	b4/6b60f7	27376178	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-21 05:37:54.750	58.9s	5s	79.7%	601.1 MB	607.4 MB	566.6 MB	102.2 KB
97	ed/87a118	27376179	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-21 05:37:54.878	58.8s	5s	71.4%	600.4 MB	607.4 MB	566.6 MB	257.7 KB
51	ef/6ca930	27363211	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|43_A47)	COMPLETED	0	2026-05-20 21:14:45.598	8h 32m 8s	9m 10s	423.4%	26.6 GB	26.8 GB	58.3 GB	1.3 GB
39	c9/2875f2	27361736	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|40_A49)	COMPLETED	0	2026-05-20 20:23:44.379	9h 23m 9s	1h 29m 1s	2216.7%	18.1 GB	21 GB	134.7 GB	96.8 GB
98	6a/2bae47	27376346	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (43_A47)	COMPLETED	0	2026-05-21 05:46:54.770	58.9s	1s	23.2%	1.1 MB	5.4 MB	1.9 MB	579.2 KB
48	20/2b2a1c	27363212	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|43_A47)	COMPLETED	0	2026-05-20 21:14:45.714	8h 37m 8s	4m 44s	100.1%	3.4 GB	5.3 GB	19.9 GB	3.6 KB
99	d3/079597	27376454	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|43_A47)	COMPLETED	0	2026-05-21 05:51:54.863	58.9s	8s	81.7%	82.6 MB	1.7 GB	36.6 MB	3.3 KB
50	75/efded2	27363210	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|43_A47)	COMPLETED	0	2026-05-20 21:14:45.484	8h 56m 8s	1h 1m 27s	1195.5%	14 GB	24.1 GB	81.4 GB	14.5 GB
62	37/bc3c1e	27365201	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-20 22:33:46.116	8h 4m 8s	26m 58s	3016.7%	2.3 GB	4.5 GB	17.8 GB	82.7 MB
100	1d/62c42c	27377489	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-21 06:37:55.290	58.9s	5s	90.0%	599.9 MB	607.4 MB	545.5 MB	101.7 KB
101	a7/cfa07a	27377490	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-21 06:37:55.408	58.8s	4s	87.9%	601.6 MB	607.4 MB	545.5 MB	252.5 KB
65	09/0bbdd1	27365202	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|35_A50)	COMPLETED	0	2026-05-20 22:33:46.252	8h 40m 8s	7m 20s	415.7%	25.1 GB	25.8 GB	50 GB	1.1 GB
102	0b/0fde66	27378590	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (35_A50)	COMPLETED	0	2026-05-21 07:13:55.623	59s	1s	24.8%	2.2 MB	5.4 MB	1.9 MB	563.9 KB
63	03/966f8d	27365203	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|35_A50)	COMPLETED	0	2026-05-20 22:33:46.359	8h 44m 8s	4m 27s	1858.7%	10.5 GB	19.2 GB	22.3 GB	108.7 MB
64	90/476d4a	27365204	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|35_A50)	COMPLETED	0	2026-05-20 22:33:46.464	8h 48m 8s	3m 45s	100.2%	3.4 GB	5.3 GB	15.9 GB	2.6 KB
103	b6/e9ab53	27378808	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|35_A50)	COMPLETED	0	2026-05-21 07:21:55.722	1m 59s	7s	81.8%	69.1 MB	1.7 GB	36.6 MB	2.3 KB
54	94/4209d7	27363214	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|43_A47)	COMPLETED	0	2026-05-20 21:14:45.979	10h 18m 9s	1h 40m 25s	2109.3%	18.2 GB	21.5 GB	189.3 GB	138.6 GB
85	b7/e65ac8	27370345	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|52_A48)	COMPLETED	0	2026-05-21 01:53:49.681	5h 47m 5s	5h 42m 5s	98.6%	35.5 MB	54.4 MB	24.6 GB	8.4 GB
66	07/da3f2a	27365205	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|35_A50)	COMPLETED	0	2026-05-20 22:33:46.568	9h 40m 9s	51m 9s	1141.3%	12.9 GB	22.9 GB	68.2 GB	11 GB
78	72/602005	27368839	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|52_A48)	COMPLETED	0	2026-05-21 00:49:49.822	7h 31m 5s	7m 6s	1855.8%	10.6 GB	19.2 GB	31.1 GB	167 MB
81	d2/11e553	27368840	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|52_A48)	COMPLETED	0	2026-05-21 00:49:49.936	7h 37m 5s	5m 53s	100.2%	3.4 GB	5.3 GB	24.7 GB	3.8 KB
79	65/86e4b5	27368838	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-21 00:49:49.699	7h 37m 6s	42m 3s	3018.2%	2.3 GB	4.4 GB	26.6 GB	126.9 MB
106	d6/b631de	27380872	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-21 08:26:56.769	58.6s	6s	87.0%	600.7 MB	607.4 MB	589.7 MB	102.3 KB
