task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
97	94/ca7363	27242373	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_2000-krakenuniq|1)	COMPLETED	0	2026-05-18 01:58:27.253	1h 8m	29m 7s	2761.4%	58.5 GB	61 GB	86.6 GB	1.5 GB
56	d7/ecd70e	27240152	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|35_A50)	COMPLETED	0	2026-05-17 23:55:25.478	3h 38m 2s	3h 36m 47s	99.6%	33.7 MB	54.2 MB	15.7 GB	5.4 GB
96	e9/c1cd0d	27242369	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|52_A48)	COMPLETED	0	2026-05-18 01:58:26.771	1h 43m	1h 15m 2s	1222.0%	15.1 GB	25.6 GB	97.3 GB	18.4 GB
105	64/8dc675	27244053	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KAIJU_KAIJU2TABLE_COMBINED (benchmark_2000-kaiju)	COMPLETED	0	2026-05-18 03:41:27.652	59.7s	12s	81.6%	601.7 MB	607.7 MB	920.1 MB	502.2 KB
101	65/c5f49a	27243055	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|40_A49)	COMPLETED	0	2026-05-18 02:56:28.194	1h 10m 59s	1h 9m 52s	603.3%	10 GB	10.2 GB	42.9 GB	34.7 GB
104	c6/67fe64	27243932	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|35_A50)	COMPLETED	0	2026-05-18 03:33:27.425	1h 25m	1h 22m 29s	602.6%	10.3 GB	10.5 GB	45.9 GB	37.3 GB
92	bf/6bb71c	27242370	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|52_A48)	COMPLETED	0	2026-05-18 01:58:26.883	3h 1s	2h 31m 2s	2226.3%	18.1 GB	22 GB	238.7 GB	175.3 GB
78	1b/035b39	27241017	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|43_A47)	COMPLETED	0	2026-05-18 00:44:26.231	4h 37m 2s	4h 30m 56s	99.5%	37 MB	53.8 MB	19.7 GB	6.7 GB
106	ec/dc7fb0	27246373	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|43_A47)	COMPLETED	0	2026-05-18 05:21:27.994	1h 36m	1h 35m 14s	603.9%	11.4 GB	11.7 GB	56.4 GB	46.5 GB
94	0f/88254d	27242371	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|52_A48)	COMPLETED	0	2026-05-18 01:58:27.003	5h 39m 1s	5h 38m 44s	99.5%	35.5 MB	54.4 MB	24.6 GB	8.4 GB
107	db/e2d5d7	27248840	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|52_A48)	COMPLETED	0	2026-05-18 07:37:28.592	2h	1h 59m 40s	603.6%	15.8 GB	16.1 GB	69.7 GB	58.1 GB
108	32/a74c3d	27251004	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:SYLPHTAX_MERGE (benchmark_2000-sylph)	COMPLETED	0	2026-05-18 09:37:29.765	58.9s	6s	60.9%	75.1 MB	398.4 MB	36.6 MB	1.5 KB
111	01/2be8a8	27250998	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:MOTUS_MERGE (benchmark_30000-motus)	COMPLETED	0	2026-05-18 09:37:29.029	59.5s	2s	18.8%	13.5 MB	23.1 MB	15.9 MB	4.5 MB
117	b9/26f8c8	27251003	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_CENTRIFUGE (1)	COMPLETED	0	2026-05-18 09:37:29.648	58.9s	1s	28.7%	7.9 MB	16.3 MB	2.6 MB	394.9 KB
110	87/1aaf33	27251001	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-centrifuge)	COMPLETED	0	2026-05-18 09:37:29.379	59.2s	1.1s	31.4%	7.9 MB	23.2 MB	2.2 MB	872.5 KB
109	9a/316047	27251002	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-kaiju)	COMPLETED	0	2026-05-18 09:37:29.487	59.1s	1s	33.5%	9 MB	22.9 MB	2.2 MB	753.1 KB
115	8e/6f3783	27250997	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (motus|benchmark_30000-motus)	COMPLETED	0	2026-05-18 09:37:28.895	2m	25s	83.4%	2.6 GB	3.1 GB	536.8 MB	3.2 KB
116	8d/67d6e6	27250999	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (krakenuniq|benchmark_2000-krakenuniq)	COMPLETED	0	2026-05-18 09:37:29.155	1m 59s	25s	85.4%	2.6 GB	3.1 GB	527.9 MB	66.6 KB
114	12/917c6b	27251000	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (diamond|benchmark_2000-diamond)	COMPLETED	0	2026-05-18 09:37:29.264	1m 59s	38s	89.3%	4.2 GB	4.7 GB	1.1 GB	52.7 KB
113	fc/0a1034	27251005	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (centrifuge|benchmark_2000-centrifuge)	COMPLETED	0	2026-05-18 09:37:29.874	1m 59s	23s	83.8%	2 GB	2.5 GB	527.9 MB	91.5 KB
112	5b/eabdba	27251006	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kaiju|benchmark_2000-kaiju)	COMPLETED	0	2026-05-18 09:37:29.988	1m 59s	23s	84.0%	2 GB	2.5 GB	527.2 MB	32.8 KB
118	bc/33b5de	27251045	NFCORE_TAXPROFILER:TAXPROFILER:MULTIQC	COMPLETED	0	2026-05-18 09:39:29.318	1m 59s	43.3s	22.1%	1 GB	11.4 GB	234.5 MB	43.3 MB
